,Id,year,brand,full_model_name,model_name,price,distance_travelled(kms),fuel_type,city,brand_rank,car_age,distance below 30k km,new and less used,inv_car_price,inv_car_dist,inv_car_age,inv_brand,std_invprice,std_invdistance_travelled,std_invrank,best_buy1,best_buy2
863,863,2011,Hyundai,Hyundai i10 Magna 1.2 Kappa2,i10,325000.0,75000.0,Petrol,Hyderabad,14,10.0,0,0,3.076923076923077e-06,1.3333333333333333e-05,0.1,0.07142857142857142,0.18885896341062866,0.004225500749277106,0.059821428571428574,47.73891725335152,0.0
864,864,2016,Volkswagen,Volkswagen Vento Highline Petrol,Vento,690000.0,70844.0,Petrol,Hyderabad,3,5.0,0,0,1.4492753623188406e-06,1.4115521427361527e-05,0.2,0.3333333333333333,0.08669661753239521,0.004499387924606423,0.325,126.77655705958118,0.0
865,865,2009,Maruti Suzuki,Maruti Suzuki Swift VDi,Swift,350000.0,135934.0,Diesel,Hyderabad,32,12.0,0,0,2.8571428571428573e-06,7.356511248105699e-06,0.08333333333333333,0.03125,0.17506404782237403,0.0021326858229610913,0.019140625,7.14627891880743,0.0
866,866,2020,Hyundai,Hyundai Elite i20 Magna 1.2 [2016-2017],Elite,750000.0,11500.0,Petrol,Hyderabad,14,1.0,1,1,1.3333333333333334e-06,8.695652173913044e-05,1.0,0.07142857142857142,0.07941929974380872,0.030005038005280274,0.059821428571428574,142.55321444652117,142.55321444652117
867,867,2011,Hyundai,Hyundai Santro Xing GLS,Santro,255000.0,61786.0,Petrol,Hyderabad,14,10.0,0,0,3.92156862745098e-06,1.6184896254815006e-05,0.1,0.07142857142857142,0.24187471743607777,0.005223990140513328,0.059821428571428574,75.58743421554435,0.0
868,868,2009,Skoda,Skoda Superb Elegance 1.8 TSI AT,Superb,345000.0,95000.0,Petrol,Hyderabad,27,12.0,0,0,2.898550724637681e-06,1.0526315789473684e-05,0.08333333333333333,0.037037037037037035,0.17766308988972634,0.003242609150623028,0.025,14.402299025109706,0.0
869,869,2008,Hyundai,Hyundai Verna Xi,Verna,295000.0,82000.0,Petrol,Hyderabad,14,13.0,0,0,3.3898305084745763e-06,1.2195121951219513e-05,0.07692307692307693,0.07142857142857142,0.2084991822142454,0.0038269501925057878,0.059821428571428574,47.732474133313474,0.0
870,870,2014,Honda,Honda City SV Diesel,City,575000.0,85000.0,Diesel,Hyderabad,7,7.0,0,0,1.7391304347826088e-06,1.1764705882352942e-05,0.14285714285714285,0.14285714285714285,0.10488991200386144,0.0036762377970880624,0.13214285714285715,50.95431994481409,0.0
871,871,2018,Mahindra,Mahindra XUV500 W7 [2018-2020],XUV500,1250000.0,75000.0,Diesel,Hyderabad,24,3.0,0,0,8e-07,1.3333333333333333e-05,0.3333333333333333,0.041666666666666664,0.04594363791631085,0.004225500749277106,0.0296875,5.7633791443091615,0.0
872,872,2012,Hyundai,Hyundai Verna Fluidic 1.6 CRDi SX,Verna,535000.0,98000.0,Diesel,Hyderabad,14,9.0,0,0,1.869158878504673e-06,1.0204081632653061e-05,0.1111111111111111,0.07142857142857142,0.1130513898976033,0.003129777206899983,0.059821428571428574,21.166356644430433,0.0
873,873,2014,Maruti Suzuki,Maruti Suzuki Wagon R 1.0 LXI,Wagon,365000.0,45000.0,Petrol,Hyderabad,32,7.0,0,0,2.7397260273972604e-06,2.2222222222222223e-05,0.14285714285714285,0.03125,0.1676941614122106,0.007337990811681687,0.019140625,23.553270533264804,0.0
874,874,2011,Maruti Suzuki,Maruti Suzuki Alto K10 LXi,Alto,215000.0,82000.0,Petrol,Hyderabad,32,10.0,0,0,4.651162790697674e-06,1.2195121951219513e-05,0.1,0.03125,0.28766905646138263,0.0038269501925057878,0.019140625,21.071821249663863,0.0
875,875,2017,Maruti Suzuki,Maruti Suzuki Swift VXi,Swift,585000.0,49000.0,Petrol,Hyderabad,32,4.0,0,0,1.7094017094017095e-06,2.0408163265306123e-05,0.25,0.03125,0.10302393308371106,0.006702788758129732,0.019140625,13.217513814101018,0.0
876,876,2011,Maruti Suzuki,Maruti Suzuki Ritz Ldi BS-IV,Ritz,340000.0,72000.0,Diesel,Hyderabad,32,10.0,0,0,2.9411764705882355e-06,1.388888888888889e-05,0.1,0.03125,0.18033857437082434,0.004420031378177393,0.019140625,15.257033481768058,0.0
877,877,2004,Toyota,Toyota Qualis GS G1,Qualis,240000.0,209616.0,Diesel,Hyderabad,1,17.0,0,0,4.166666666666667e-06,4.7706281963208916e-06,0.058823529411764705,1.0,0.25725875320239117,0.0012272256015737689,1.0,315.71452815892223,0.0
878,878,2008,Maruti Suzuki,Maruti Suzuki Swift VDi,Swift,250000.0,120424.0,Diesel,Hyderabad,32,13.0,0,0,4e-06,8.303992559622666e-06,0.07692307692307693,0.03125,0.24679760888129804,0.0024644512666822864,0.019140625,11.641723949711736,0.0
879,879,2016,Hyundai,Hyundai Creta 1.6 SX Plus Petrol,Creta,1030000.0,65650.0,Petrol,Hyderabad,14,5.0,0,0,9.70873786407767e-07,1.5232292460015233e-05,0.2,0.07142857142857142,0.056668849958130554,0.004890431032981969,0.059821428571428574,16.57861773516868,0.0
880,880,2017,Hyundai,Hyundai Tucson GLS 2WD AT Petrol,Tucson,1530000.0,80000.0,Petrol,Hyderabad,14,4.0,0,0,6.535947712418301e-07,1.25e-05,0.25,0.07142857142857142,0.036754240551899665,0.003933704805926677,0.059821428571428574,8.649002045278502,0.0
881,881,2016,Toyota,Toyota Etios GD,Etios,670000.0,81000.0,Diesel,Hyderabad,1,5.0,0,0,1.4925373134328358e-06,1.2345679012345678e-05,0.2,1.0,0.08941203461768868,0.003879668520121041,1.0,346.8890560262195,0.0
882,882,2013,Volkswagen,Volkswagen Vento Comfortline Diesel,Vento,445000.0,77000.0,Diesel,Hyderabad,3,8.0,0,0,2.247191011235955e-06,1.2987012987012988e-05,0.125,0.3333333333333333,0.13677928208867862,0.004104234902689915,0.325,182.4466486417979,0.0
883,883,2015,Audi,Audi Q5 3.0 TDI quattro Premium Plus,Q5,2850000.0,550000.0,Diesel,Hyderabad,10,6.0,0,0,3.5087719298245616e-07,1.818181818181818e-06,0.16666666666666666,0.1,0.017753606903681066,0.00019341135025298893,0.08875000000000001,0.30474523112527957,0.0
884,884,2014,Maruti Suzuki,Maruti Suzuki Ertiga VDi,Ertiga,725000.0,126000.0,Diesel,Hyderabad,32,7.0,0,0,1.3793103448275862e-06,7.936507936507936e-06,0.14285714285714285,0.03125,0.08230513265997233,0.0023357746399600386,0.019140625,3.6797132182342946,0.0
885,885,2012,Mahindra,Mahindra XUV500 W8,XUV500,625000.0,122833.0,Diesel,Hyderabad,24,9.0,0,0,1.6e-06,8.141134711356069e-06,0.1111111111111111,0.041666666666666664,0.09615713065755764,0.0024074257553219187,0.0296875,6.872393601803631,0.0
886,886,2016,Jaguar,Jaguar XJ L 3.0 Portfolio,XJ,6850000.0,46000.0,Diesel,Hyderabad,40,5.0,0,0,1.4598540145985402e-07,2.173913043478261e-05,0.2,0.025,0.004893191295729522,0.0071688337430727425,0.012812500000000003,0.44944295929923794,0.0
887,887,2018,Ford,Ford Endeavour Titanium 3.2 4x4 AT,Endeavour,2950000.0,86000.0,Diesel,Hyderabad,8,3.0,0,0,3.389830508474576e-07,1.1627906976744185e-05,0.3333333333333333,0.125,0.017007048878982182,0.0036283369582343662,0.11406250000000001,7.038489362284354,0.0
888,888,2018,Maruti Suzuki,Maruti Suzuki Vitara Brezza ZDi,Vitara,930000.0,98000.0,Diesel,Hyderabad,32,3.0,0,0,1.0752688172043011e-06,1.0204081632653061e-05,0.3333333333333333,0.03125,0.06322139885953555,0.003129777206899983,0.019140625,3.7873342827368908,0.0
889,889,2010,Hyundai,Hyundai Verna CRDI VGT SX 1.5,Verna,380000.0,86000.0,Diesel,Hyderabad,14,11.0,0,0,2.631578947368421e-06,1.1627906976744185e-05,0.09090909090909091,0.07142857142857142,0.16090610813969167,0.0036283369582343662,0.059821428571428574,34.92504088474663,0.0
890,890,2011,Toyota,Toyota Fortuner 3.0 MT,Fortuner,1250000.0,136000.0,Diesel,Hyderabad,1,10.0,0,0,8e-07,7.3529411764705884e-06,0.1,1.0,0.04594363791631085,0.0021314357440563765,1.0,97.92591206680876,0.0
891,891,2016,Toyota,Toyota Innova Crysta 2.8 ZX AT 7 STR [2016-2020],Innova,1925000.0,87000.0,Diesel,Hyderabad,1,5.0,0,0,5.194805194805195e-07,1.1494252873563218e-05,0.2,1.0,0.028336309292756774,0.0035815372880899513,1.0,101.48754833885818,0.0
892,892,2016,Hyundai,Hyundai Elite i20 Asta 1.2 [2016-2017],Elite,650000.0,24000.0,Petrol,Hyderabad,14,5.0,1,0,1.5384615384615385e-06,4.1666666666666665e-05,0.2,0.07142857142857142,0.09229455429284636,0.014146562823191709,0.059821428571428574,78.10589071993692,0.0
893,893,2014,Hyundai,Hyundai Xcent S 1.1 CRDi Special Edition,Xcent,450000.0,57000.0,Diesel,Hyderabad,14,7.0,0,0,2.222222222222222e-06,1.7543859649122806e-05,0.14285714285714285,0.07142857142857142,0.13521206945630512,0.005699838147258223,0.059821428571428574,46.10359202464644,0.0
894,894,2021,Mahindra,Mahindra Thar LX 4-STR Hard Top Petrol AT,Thar,2300000.0,6000.0,Petrol,Hyderabad,24,0.0,1,1,4.347826086956522e-07,0.00016666666666666666,inf,0.041666666666666664,0.023020086882263396,0.05791595432575614,0.0296875,39.58027454455312,39.58027454455312
895,895,2011,Volkswagen,Volkswagen Vento Trendline Diesel,Vento,365000.0,96000.0,Diesel,Hyderabad,3,10.0,0,0,2.7397260273972604e-06,1.0416666666666666e-05,0.1,0.3333333333333333,0.1676941614122106,0.0032042149475506026,0.325,174.63164504953983,0.0
896,896,2017,Mercedes-Benz,Mercedes-Benz GLC 220 d Sport,GLC,4300000.0,57000.0,Diesel,Hyderabad,2,4.0,0,0,2.3255813953488372e-07,1.7543859649122806e-05,0.25,0.5,0.010327090739379976,0.005699838147258223,0.49375,29.06348071234184,0.0
897,897,2016,Mercedes-Benz,Mercedes-Benz GLA 200 CDI Sport,GLA,2199000.0,60000.0,Diesel,Hyderabad,2,5.0,0,0,4.5475216007276036e-07,1.6666666666666667e-05,0.2,0.5,0.024273513036163867,0.005392684522678824,0.49375,64.6315777926995,0.0
898,898,2015,Audi,Audi Q3 35 TDI Premium + Sunroof,Q3,2100000.0,67700.0,Diesel,Hyderabad,10,6.0,0,0,4.761904761904762e-07,1.4771048744460857e-05,0.16666666666666666,0.1,0.025619128949615714,0.004728924178868394,0.08875000000000001,10.75214400191042,0.0
899,899,2018,Toyota,Toyota Innova Crysta 2.8 ZX AT 7 STR [2016-2020],Innova,2450000.0,52000.0,Diesel,Hyderabad,1,3.0,0,0,4.0816326530612243e-07,1.923076923076923e-05,0.3333333333333333,1.0,0.02134927412467976,0.006290518194526299,1.0,134.29799732122754,0.0
900,900,2020,Kia,Kia Seltos GTX Plus AT 1.4 [2019-2020],Seltos,1900000.0,31000.0,Petrol,Hyderabad,20,1.0,0,0,5.263157894736842e-07,3.2258064516129034e-05,1.0,0.05,0.02876533776798957,0.0108520924950417,0.038125000000000006,11.901256545418557,0.0
901,901,2018,Honda,Honda Amaze 1.2 VX i-VTEC,Amaze,819999.9999999999,17774.0,Petrol,Hyderabad,7,3.0,1,1,1.2195121951219514e-06,5.6261955665578935e-05,0.3333333333333333,0.14285714285714285,0.07227510362208663,0.01925717816948341,0.13214285714285715,183.91835094189545,183.91835094189545
902,902,2014,Maruti Suzuki,Maruti Suzuki Alto 800 Lxi,Alto,315000.0,21000.0,Petrol,Hyderabad,32,7.0,1,0,3.1746031746031746e-06,4.761904761904762e-05,0.14285714285714285,0.03125,0.19499003700540848,0.016230819561409062,0.019140625,60.5771707962718,0.0
903,903,2015,Hyundai,Hyundai Elite i20 Asta 1.2,Elite,630000.0,70000.0,Petrol,Hyderabad,14,6.0,0,0,1.5873015873015873e-06,1.4285714285714285e-05,0.16666666666666666,0.07142857142857142,0.09536009109023627,0.004558981827391883,0.059821428571428574,26.007062318483086,0.0
904,904,2013,Honda,Honda Amaze 1.2 S i-VTEC,Amaze,450000.0,46888.0,Petrol,Hyderabad,7,8.0,0,0,2.222222222222222e-06,2.132741852926122e-05,0.125,0.14285714285714285,0.13521206945630512,0.007024670706440483,0.13214285714285715,125.51196338669783,0.0
905,905,2012,Tata,Tata Indica Vista LX TDI BS-III,Indica,255000.0,75000.0,Diesel,Hyderabad,40,9.0,0,0,3.92156862745098e-06,1.3333333333333333e-05,0.1111111111111111,0.025,0.24187471743607777,0.004225500749277106,0.012812500000000003,13.094910559390856,0.0
906,906,2012,Renault,Renault Duster 85 PS RxL Diesel,Duster,430000.0,77000.0,Diesel,Hyderabad,15,9.0,0,0,2.325581395348837e-06,1.2987012987012988e-05,0.1111111111111111,0.06666666666666667,0.14169960081822333,0.004104234902689915,0.055,31.986264605645935,0.0
907,907,2017,Maruti Suzuki,Maruti Suzuki Vitara Brezza ZDi Plus,Vitara,990000.0,105000.0,Diesel,Hyderabad,32,4.0,0,0,1.01010101010101e-06,9.523809523809523e-06,0.25,0.03125,0.05913101984835546,0.0028915764368179996,0.019140625,3.272699734471712,0.0
908,908,2018,Maruti Suzuki,Maruti Suzuki Swift VXi [2014-2017],Swift,660000.0,33000.0,Petrol,Hyderabad,32,3.0,0,0,1.5151515151515152e-06,3.0303030303030302e-05,0.3333333333333333,0.03125,0.09083145718500117,0.010167527232049488,0.019140625,17.67696656574476,0.0
909,909,2020,Mahindra,Mahindra Scorpio S7 140 2WD 7 STR,Scorpio,1689999.9999999998,3700.0,Diesel,Hyderabad,24,1.0,1,1,5.91715976331361e-07,0.0002702702702702703,1.0,0.041666666666666664,0.03287030252805724,0.0941932878233771,0.0296875,91.91730542260741,91.91730542260741
910,910,2009,Maruti Suzuki,Maruti Suzuki Swift VDi,Swift,345000.0,92000.0,Diesel,Hyderabad,32,12.0,0,0,2.898550724637681e-06,1.0869565217391305e-05,0.08333333333333333,0.03125,0.17766308988972634,0.0033627996993714888,0.019140625,11.435478077444726,0.0
911,911,2009,Maruti Suzuki,Maruti Suzuki Swift LXi,Swift,325000.0,81000.0,Petrol,Hyderabad,32,12.0,0,0,3.076923076923077e-06,1.2345679012345678e-05,0.08333333333333333,0.03125,0.18885896341062866,0.003879668520121041,0.019140625,14.02453069502284,0.0
912,912,2010,Mahindra,Mahindra Scorpio SLE BS-III,Scorpio,600000.0,82000.0,Diesel,Hyderabad,24,11.0,0,0,1.6666666666666667e-06,1.2195121951219513e-05,0.09090909090909091,0.041666666666666664,0.10034158838599488,0.0038269501925057878,0.0296875,11.400067123144176,0.0
913,913,2017,Audi,Audi Q3 30 TDI Premium FWD,Q3,2400000.0,100568.0,Diesel,Hyderabad,10,4.0,0,0,4.1666666666666667e-07,9.943520801845517e-06,0.25,0.1,0.021883005977796754,0.003038540494789192,0.08875000000000001,5.901200483248385,0.0
914,914,2017,Audi,Audi Q3 30 TDI Premium FWD,Q3,2400000.0,100568.0,Diesel,Hyderabad,10,4.0,0,0,4.1666666666666667e-07,9.943520801845517e-06,0.25,0.1,0.021883005977796754,0.003038540494789192,0.08875000000000001,5.901200483248385,0.0
915,915,2015,Maruti Suzuki,Maruti Suzuki Swift Dzire LXI,Swift,560000.0,12208.0,Petrol,Hyderabad,32,6.0,1,0,1.7857142857142857e-06,8.1913499344692e-05,0.16666666666666666,0.03125,0.10781383432963279,0.028239197832973267,0.019140625,58.27509126622241,0.0
916,916,2010,Skoda,Skoda Laura Ambiente 1.9 TDI AT,Laura,420000.0,80084.0,Diesel,Hyderabad,27,11.0,0,0,2.3809523809523808e-06,1.2486888766794866e-05,0.09090909090909091,0.037037037037037035,0.14517506404782235,0.003929113840332781,0.025,14.260233835537418,0.0
917,917,2012,Volkswagen,Volkswagen Polo Comfortline 1.2L (D),Polo,420000.0,75893.0,Diesel,Hyderabad,3,9.0,0,0,2.3809523809523808e-06,1.3176445785513816e-05,0.1111111111111111,0.3333333333333333,0.14517506404782235,0.004170565769257988,0.325,196.7751996169973,0.0
918,918,2015,Maruti Suzuki,Maruti Suzuki Wagon R 1.0 VXI,Wagon,385000.0,71000.0,Petrol,Hyderabad,32,6.0,0,0,2.597402597402597e-06,1.4084507042253522e-05,0.16666666666666666,0.03125,0.15876096576352766,0.0044885280784943945,0.019140625,13.639667803642805,0.0
919,919,2013,Maruti Suzuki,Maruti Suzuki Swift ZDi,Swift,490000.00000000006,83000.0,Diesel,Hyderabad,32,8.0,0,0,2.040816326530612e-06,1.2048192771084337e-05,0.125,0.03125,0.1238257899231426,0.003775502186037889,0.019140625,8.94832909632499,0.0
920,920,2009,Maruti Suzuki,Maruti Suzuki Swift VDi,Swift,295000.0,82000.0,Diesel,Hyderabad,32,12.0,0,0,3.3898305084745763e-06,1.2195121951219513e-05,0.08333333333333333,0.03125,0.2084991822142454,0.0038269501925057878,0.019140625,15.27261066019265,0.0
921,921,2011,BMW,BMW X1 sDrive20d,X1,1095000.0,84000.0,Diesel,Hyderabad,4,10.0,0,0,9.132420091324201e-07,1.1904761904761905e-05,0.1,0.25,0.053051483920779574,0.0037252791321049413,0.240625,47.55510037578323,0.0
922,922,2014,Honda,Honda City V Diesel,City,590000.0,85000.0,Diesel,Hyderabad,7,7.0,0,0,1.6949152542372882e-06,1.1764705882352942e-05,0.14285714285714285,0.14285714285714285,0.10211466369465473,0.0036762377970880624,0.13214285714285715,49.606136048269136,0.0
923,923,2018,Tata,Tata Safari Storme 2019 2.2 VX 4x2 Varicor400,Safari,999000.0,194000.0,Diesel,Hyderabad,40,3.0,0,0,1.001001001001001e-06,5.154639175257732e-06,0.3333333333333333,0.025,0.058559840797244724,0.0013616890166007257,0.012812500000000003,1.0216724916022828,0.0
924,924,2015,Hyundai,Hyundai Creta 1.4 S,Creta,1050000.0,99000.0,Diesel,Hyderabad,14,6.0,0,0,9.523809523809523e-07,1.0101010101010101e-05,0.16666666666666666,0.07142857142857142,0.055508112724167384,0.0030936861811299856,0.059821428571428574,10.272815754865416,0.0
925,925,2015,Hyundai,Hyundai Elite i20 Asta 1.2,Elite,525000.0,129804.0,Petrol,Hyderabad,14,6.0,0,0,1.9047619047619047e-06,7.703922837508859e-06,0.16666666666666666,0.07142857142857142,0.11528608027327071,0.002254333773914012,0.059821428571428574,15.547188746684947,0.0
926,926,2011,Hyundai,Hyundai i20 Sportz 1.4 CRDI,i20,445000.0,72000.0,Diesel,Hyderabad,14,10.0,0,0,2.247191011235955e-06,1.388888888888889e-05,0.1,0.07142857142857142,0.13677928208867862,0.004420031378177393,0.059821428571428574,36.16616442322139,0.0
927,927,2005,Toyota,Toyota Corolla H2 1.8E,Corolla,245000.00000000003,174000.0,Petrol,Hyderabad,1,16.0,0,0,4.081632653061224e-06,5.747126436781609e-06,0.0625,1.0,0.2519214346712212,0.0015691514718800925,1.0,395.3028900124913,0.0
928,928,2012,Maruti Suzuki,Maruti Suzuki Wagon R 1.0 LXi CNG,Wagon,320000.0,65000.0,CNG + 1,Hyderabad,32,9.0,0,0,3.125e-06,1.5384615384615384e-05,0.1111111111111111,0.03125,0.19187660119555935,0.004943767686755086,0.019140625,18.156669414419895,0.0
929,929,2015,Maruti Suzuki,Maruti Suzuki Swift VXi,Swift,570000.0,63000.0,Petrol,Hyderabad,32,6.0,0,0,1.7543859649122807e-06,1.5873015873015872e-05,0.16666666666666666,0.03125,0.10584745381814914,0.005114783624249843,0.019140625,10.36248216774333,0.0
930,930,2015,Maruti Suzuki,Maruti Suzuki Wagon R 1.0 VXI,Wagon,425000.0,57000.0,Petrol,Hyderabad,32,6.0,0,0,2.352941176470588e-06,1.7543859649122806e-05,0.16666666666666666,0.03125,0.14341688853167225,0.005699838147258223,0.019140625,15.646562327531795,0.0
931,931,2018,Maruti Suzuki,Maruti Suzuki Dzire VXi AMT,Dzire,745000.0,30100.0,Petrol,Hyderabad,32,3.0,0,0,1.3422818791946309e-06,3.322259136212625e-05,0.3333333333333333,0.03125,0.07998097192212243,0.011189826520139185,0.019140625,17.130346420044138,0.0
932,932,2018,BMW,BMW 3 Series 320d Edition Sport,3,3200000.0,24000.0,Diesel,Hyderabad,4,3.0,1,1,3.125e-07,4.1666666666666665e-05,0.3333333333333333,0.25,0.01534479077711358,0.014146562823191709,0.240625,52.23392374613153,52.23392374613153
933,933,2010,Hyundai,Hyundai Santro Xing GLS,Santro,265000.0,69000.0,Petrol,Hyderabad,14,11.0,0,0,3.7735849056603773e-06,1.4492753623188405e-05,0.09090909090909091,0.07142857142857142,0.23258624301113384,0.004631477713938573,0.059821428571428574,64.44071970715129,0.0
934,934,2016,Mercedes-Benz,Mercedes-Benz GL 350 CDI,GL,4500000.0,100000.0,Diesel,Hyderabad,2,5.0,0,0,2.2222222222222222e-07,1e-05,0.2,0.5,0.009678337603188158,0.0030583169758753885,0.49375,14.61471569385371,0.0
935,935,2013,Hyundai,Hyundai Verna Fluidic 1.6 CRDi SX Opt,Verna,585000.0,72000.0,Diesel,Hyderabad,14,8.0,0,0,1.7094017094017095e-06,1.388888888888889e-05,0.125,0.07142857142857142,0.10302393308371106,0.004420031378177393,0.059821428571428574,27.240825120114117,0.0
936,936,2016,Maruti Suzuki,Maruti Suzuki Swift Dzire VXI,Swift,625000.0,88000.0,Petrol,Hyderabad,32,5.0,0,0,1.6e-06,1.1363636363636363e-05,0.2,0.03125,0.09615713065755764,0.0035358012468124545,0.019140625,6.507668992568797,0.0
937,937,2020,Kia,Kia Seltos GTX Plus 1.4 [2020-2021],Seltos,1950000.0,16000.0,Petrol,Hyderabad,20,1.0,1,1,5.128205128205128e-07,6.25e-05,1.0,0.05,0.02791828154765815,0.02144146140695245,0.038125000000000006,22.82195883594078,22.82195883594078
938,938,2012,Maruti Suzuki,Maruti Suzuki Wagon R 1.0 LXi CNG,Wagon,320000.0,65000.0,CNG + 1,Hyderabad,32,9.0,0,0,3.125e-06,1.5384615384615384e-05,0.1111111111111111,0.03125,0.19187660119555935,0.004943767686755086,0.019140625,18.156669414419895,0.0
939,939,2009,Honda,Honda City 1.5 S MT,City,385000.0,121580.0,Petrol,Hyderabad,7,12.0,0,0,2.597402597402597e-06,8.225037012666557e-06,0.08333333333333333,0.14285714285714285,0.15876096576352766,0.0024368045767141177,0.13214285714285715,51.122034196844105,0.0
940,940,2013,Mahindra,Mahindra XUV500 W8,XUV500,680000.0,93000.0,Diesel,Hyderabad,24,8.0,0,0,1.4705882352941177e-06,1.075268817204301e-05,0.125,0.041666666666666664,0.0880343597729442,0.0033218746021273886,0.0296875,8.681785895377311,0.0
941,941,2008,Hyundai,Hyundai i10 Magna,i10,240000.0,59000.0,Petrol,Hyderabad,14,13.0,0,0,4.166666666666667e-06,1.694915254237288e-05,0.07692307692307693,0.07142857142857142,0.25725875320239117,0.005491598401780664,0.059821428571428574,84.51342659047555,0.0
942,942,2013,Hyundai,Hyundai i20 Sportz 1.4 CRDI,i20,460000.0,87000.0,Diesel,Hyderabad,14,8.0,0,0,2.1739130434782607e-06,1.1494252873563218e-05,0.125,0.07142857142857142,0.13217985371106075,0.0035815372880899513,0.059821428571428574,28.31988751038341,0.0
943,943,2017,Maruti Suzuki,Maruti Suzuki Vitara Brezza VDi (O) [2016-2018],Vitara,795000.0,47600.0,Diesel,Hyderabad,32,4.0,0,0,1.2578616352201258e-06,2.100840336134454e-05,0.25,0.03125,0.07468217778708731,0.00691296590820207,0.019140625,9.88183285180805,0.0
944,944,2010,Maruti Suzuki,Maruti Suzuki Swift VDi BS-IV,Swift,295000.0,82000.0,Diesel,Hyderabad,32,11.0,0,0,3.3898305084745763e-06,1.2195121951219513e-05,0.09090909090909091,0.03125,0.2084991822142454,0.0038269501925057878,0.019140625,15.27261066019265,0.0
945,945,2016,Maruti Suzuki,Maruti Suzuki Swift Dzire ZDI AMT,Swift,699000.0,86000.0,Diesel,Hyderabad,32,5.0,0,0,1.4306151645207439e-06,1.1627906976744185e-05,0.2,0.03125,0.08552537539903901,0.0036283369582343662,0.019140625,5.939620758176904,0.0
